timestamp,zone_name,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,scenario
2327.0,FOOD_COURT_A,103.72,0.6915,0.0935,0.6907,159.46,0.6514,0.9328,0.031428,18.44,5.61,12.83,HIGH,lunch_rush
2328.0,FOOD_COURT_A,98.05,0.6537,0.1898,0.7261,133.33,0.6399,0.8121,0.027686,18.4,10.51,7.89,HIGH,lunch_rush
2329.0,FOOD_COURT_A,94.85,0.6324,0.2726,0.6265,176.53,0.6059,0.8262,0.024883,29.36,19.92,9.44,HIGH,lunch_rush
2330.0,FOOD_COURT_A,86.96,0.5797,0.2749,0.888,172.51,0.5726,0.854,0.025711,17.91,9.02,8.9,HIGH,lunch_rush
2331.0,FOOD_COURT_A,97.97,0.6532,0.2648,0.7628,194.67,0.6247,0.8574,0.021016,25.55,15.37,10.18,HIGH,lunch_rush
2332.0,FOOD_COURT_A,104.5,0.6967,0.196,0.6989,193.44,0.6914,0.9015,0.020481,22.79,10.68,12.11,HIGH,lunch_rush
2333.0,FOOD_COURT_A,78.13,0.5209,0.1545,0.6352,235.07,0.5972,0.8144,0.011932,21.98,9.07,12.91,HIGH,lunch_rush
2334.0,FOOD_COURT_A,68.37,0.4558,0.241,0.6684,221.71,0.6232,0.8265,0.010347,24.42,11.61,12.81,HIGH,lunch_rush
2335.0,FOOD_COURT_A,87.03,0.5802,0.178,0.651,185.38,0.7223,0.8483,0.011382,30.36,12.1,18.26,HIGH,lunch_rush
2336.0,FOOD_COURT_A,67.28,0.4485,0.1807,0.7027,160.5,0.6505,0.8421,0.025122,25.86,11.59,14.27,HIGH,lunch_rush
2337.0,FOOD_COURT_A,71.48,0.4765,0.2323,0.6582,181.17,0.5583,0.7998,0.02318,20.63,6.76,13.87,HIGH,lunch_rush
2338.0,FOOD_COURT_A,86.03,0.5735,0.128,0.658,184.89,0.5566,0.8937,0.033502,26.63,12.47,14.16,HIGH,lunch_rush
2339.0,FOOD_COURT_A,84.61,0.5641,0.2075,0.7188,150.71,0.5403,0.8899,0.028411,26.69,13.03,13.66,HIGH,lunch_rush
2340.0,FOOD_COURT_A,67.66,0.4511,0.1188,0.7431,187.05,0.5072,0.8348,0.02575,26.47,11.98,14.49,HIGH,lunch_rush
2341.0,FOOD_COURT_A,94.39,0.6292,0.0908,0.6878,188.82,0.531,0.8577,0.03003,18.71,9.62,9.09,HIGH,lunch_rush
2342.0,FOOD_COURT_A,103.06,0.687,0.0795,0.7211,222.87,0.5209,0.8503,0.019017,15.86,7.69,8.17,HIGH,lunch_rush
2343.0,FOOD_COURT_A,99.14,0.6609,0.3884,0.8899,153.55,0.6727,0.8599,0.018914,20.73,10.29,10.43,HIGH,lunch_rush
2344.0,FOOD_COURT_A,94.61,0.6307,0.2071,0.8132,211.19,0.5987,0.8294,0.023082,14.81,8.93,5.87,HIGH,lunch_rush
2345.0,FOOD_COURT_A,86.19,0.5746,0.1884,0.826,201.97,0.5739,0.8071,0.019959,22.86,9.75,13.12,HIGH,lunch_rush
2346.0,FOOD_COURT_A,109.3,0.7286,0.3303,0.6609,201.62,0.5426,0.8979,0.020058,30.49,15.68,14.81,HIGH,lunch_rush
2347.0,FOOD_COURT_A,91.57,0.6105,0.1199,0.5593,194.76,0.5711,0.9204,0.024804,20.87,10.06,10.81,HIGH,lunch_rush
2348.0,FOOD_COURT_A,70.14,0.4676,0.0979,0.7369,145.59,0.5689,0.939,0.019774,24.43,12.09,12.35,HIGH,lunch_rush
2349.0,FOOD_COURT_A,86.04,0.5736,0.2641,0.606,224.52,0.5099,0.8537,0.019374,20.18,13.53,6.64,HIGH,lunch_rush
2350.0,FOOD_COURT_A,97.68,0.6512,0.2438,0.7734,184.7,0.6437,0.8833,0.016096,11.23,4.88,6.35,HIGH,lunch_rush
2351.0,FOOD_COURT_A,75.91,0.5061,0.1541,0.6596,164.56,0.6455,0.796,0.020012,19.51,8.27,11.25,HIGH,lunch_rush
2352.0,FOOD_COURT_A,97.64,0.6509,0.2319,0.77,178.96,0.4958,0.7677,0.025152,20.1,10.48,9.62,HIGH,lunch_rush
2353.0,FOOD_COURT_A,94.86,0.6324,0.3238,0.8229,187.02,0.6291,0.7467,0.007546,19.12,8.62,10.49,HIGH,lunch_rush
2354.0,FOOD_COURT_A,88.11,0.5874,0.2415,0.6811,120.69,0.6371,0.833,0.025635,24.84,10.65,14.19,HIGH,lunch_rush
2355.0,FOOD_COURT_A,84.47,0.5631,0.3011,0.7488,136.84,0.4495,0.7981,0.018349,25.45,9.09,16.36,HIGH,lunch_rush
2356.0,FOOD_COURT_A,78.98,0.5266,0.2433,0.722,145.5,0.4034,0.8788,0.025616,22.75,14.26,8.48,HIGH,lunch_rush
2357.0,FOOD_COURT_A,91.31,0.6087,0.1929,0.6995,164.69,0.5607,0.8939,0.038933,22.55,10.23,12.32,HIGH,lunch_rush
2358.0,FOOD_COURT_A,88.06,0.5871,0.2384,0.7175,209.74,0.5886,0.9678,0.033469,20.98,12.92,8.05,HIGH,lunch_rush
2359.0,FOOD_COURT_A,81.45,0.543,0.1276,0.6412,191.18,0.3998,0.8329,0.029311,28.21,15.99,12.22,HIGH,lunch_rush
2360.0,FOOD_COURT_A,59.57,0.3972,0.3688,0.3393,123.37,0.2782,0.7778,0.021852,11.96,7.51,4.44,WARNING,lunch_rush
2361.0,FOOD_COURT_A,57.65,0.3843,0.669,0.3514,117.07,0.2282,0.7415,0.021511,10.03,7.55,2.48,WARNING,lunch_rush
2362.0,FOOD_COURT_A,52.41,0.3494,0.7382,0.3608,99.12,0.2775,0.6582,0.016525,13.93,7.55,6.37,WARNING,lunch_rush
2363.0,FOOD_COURT_A,57.28,0.3819,0.6647,0.3582,93.27,0.1866,0.6725,0.010801,13.48,7.16,6.32,WARNING,lunch_rush
2364.0,FOOD_COURT_A,81.04,0.5403,0.4434,0.4984,139.37,0.4468,0.8032,0.021328,18.65,9.07,9.58,HIGH,lunch_rush
2365.0,FOOD_COURT_A,87.34,0.5823,0.4011,0.7591,177.61,0.4534,0.7953,0.03081,18.39,12.82,5.57,HIGH,lunch_rush
2366.0,FOOD_COURT_A,64.32,0.4288,0.4738,0.4229,113.08,0.3689,0.7237,0.019085,14.65,8.55,6.11,WARNING,lunch_rush
2367.0,FOOD_COURT_A,70.0,0.4666,0.2985,0.609,103.26,0.5385,0.8659,0.029002,23.52,13.39,10.14,HIGH,lunch_rush
2368.0,FOOD_COURT_A,78.17,0.5212,0.2777,0.7679,127.51,0.5578,0.7762,0.032985,19.17,10.18,8.99,HIGH,lunch_rush
2369.0,FOOD_COURT_A,54.61,0.3641,0.6613,0.4039,101.94,0.4841,0.7367,0.011911,16.31,8.93,7.38,WARNING,lunch_rush
2370.0,FOOD_COURT_A,43.95,0.293,0.7585,0.2134,50.02,0.2084,0.6094,0.007759,10.05,4.22,5.83,SAFE,lunch_rush
2371.0,FOOD_COURT_A,22.18,0.1479,1.246,0.1371,48.86,0.1156,0.4415,0.004242,8.27,4.3,3.97,SAFE,lunch_rush
2372.0,FOOD_COURT_A,24.66,0.1644,1.2885,0.1618,49.72,0.0382,0.4777,0.00567,6.61,5.11,1.5,SAFE,lunch_rush
2373.0,FOOD_COURT_A,26.72,0.1782,1.2775,0.0609,41.02,0.0855,0.3968,0.003803,9.2,6.84,2.36,SAFE,lunch_rush
2374.0,FOOD_COURT_A,29.85,0.199,0.9795,0.0507,64.23,0.089,0.4272,0.003293,5.79,2.8,2.99,SAFE,lunch_rush
2375.0,FOOD_COURT_A,29.6,0.1973,1.1149,0.102,44.53,0.0666,0.3669,0.002978,7.49,5.77,1.73,SAFE,lunch_rush
2376.0,FOOD_COURT_A,27.34,0.1823,1.3725,0.1134,36.69,0.0884,0.4929,0.0046,6.88,4.49,2.39,SAFE,lunch_rush
2377.0,FOOD_COURT_A,15.44,0.1029,1.3449,0.1245,45.39,0.0952,0.5706,0.003403,7.76,3.59,4.16,SAFE,lunch_rush
2378.0,FOOD_COURT_A,39.05,0.2603,0.8891,0.3091,75.08,0.3123,0.6589,0.009679,9.85,9.85,0.0,WARNING,lunch_rush
2379.0,FOOD_COURT_A,51.53,0.3435,0.5172,0.4494,93.31,0.4568,0.7017,0.011787,11.27,4.15,7.12,WARNING,lunch_rush
2380.0,FOOD_COURT_A,30.09,0.2006,0.9379,0.2017,58.67,0.2199,0.4337,0.010245,6.9,3.01,3.9,SAFE,lunch_rush
2381.0,FOOD_COURT_A,36.29,0.242,0.9718,0.0995,43.51,0.1347,0.5159,0.005441,4.73,2.91,1.82,SAFE,lunch_rush
2382.0,FOOD_COURT_A,46.35,0.309,0.6326,0.3697,78.77,0.3011,0.6599,0.005695,17.15,9.17,7.98,WARNING,lunch_rush
2383.0,FOOD_COURT_A,62.32,0.4155,0.6375,0.4716,96.34,0.4838,0.6456,0.004485,15.94,10.28,5.67,WARNING,lunch_rush
2384.0,FOOD_COURT_A,47.41,0.3161,0.7392,0.4741,99.17,0.345,0.7039,0.01022,8.98,4.26,4.71,WARNING,lunch_rush
2385.0,FOOD_COURT_A,59.8,0.3986,0.7937,0.4368,116.6,0.2644,0.7228,0.006172,10.03,5.75,4.28,WARNING,lunch_rush
2386.0,FOOD_COURT_A,56.51,0.3768,0.5199,0.4189,101.83,0.2473,0.6327,0.011646,21.1,8.63,12.47,WARNING,lunch_rush
2387.0,FOOD_COURT_A,57.65,0.3844,0.6028,0.5187,72.44,0.1903,0.5309,0.009273,12.87,5.17,7.69,WARNING,lunch_rush
2388.0,FOOD_COURT_A,48.7,0.3247,0.6702,0.3384,90.48,0.4163,0.6334,0.006303,18.9,8.43,10.47,WARNING,lunch_rush
2389.0,FOOD_COURT_A,66.98,0.4466,0.6169,0.3764,101.27,0.3349,0.6893,0.013092,19.35,10.75,8.6,WARNING,lunch_rush
2390.0,FOOD_COURT_A,31.5,0.21,0.9799,0.2146,67.27,0.154,0.5087,0.004579,10.4,4.01,6.39,SAFE,lunch_rush
2391.0,FOOD_COURT_A,14.19,0.0946,0.9166,0.1007,42.25,0.0947,0.3204,0.003026,2.79,0.0,2.79,SAFE,lunch_rush
2392.0,FOOD_COURT_A,14.96,0.0998,0.8471,0.161,39.12,0.0358,0.2972,0.003966,4.54,0.0,4.54,SAFE,lunch_rush
2393.0,FOOD_COURT_A,19.07,0.1271,1.1622,0.164,48.18,0.0632,0.3323,0.002681,5.26,2.21,3.05,SAFE,lunch_rush
2394.0,FOOD_COURT_A,22.38,0.1492,1.3029,0.2041,63.27,0.0913,0.4264,0.004055,5.35,3.54,1.81,SAFE,lunch_rush
2395.0,FOOD_COURT_A,31.38,0.2092,1.3487,0.0638,63.66,0.0436,0.3765,0.00595,6.94,4.34,2.6,SAFE,lunch_rush
2396.0,FOOD_COURT_A,19.04,0.1269,1.3883,0.0191,47.7,0.0508,0.4135,0.004688,3.76,3.38,0.38,SAFE,lunch_rush
2397.0,FOOD_COURT_A,14.7,0.098,1.2005,0.1195,47.86,0.076,0.3677,0.004415,8.29,4.54,3.76,SAFE,lunch_rush
2398.0,FOOD_COURT_A,14.64,0.0976,1.1233,0.105,41.43,0.0755,0.3679,0.002713,7.31,3.16,4.15,SAFE,lunch_rush
2399.0,FOOD_COURT_A,25.64,0.171,0.8573,0.0602,30.41,0.121,0.397,0.002324,5.08,3.69,1.39,SAFE,lunch_rush
2400.0,FOOD_COURT_A,25.75,0.1717,1.0693,0.0493,35.47,0.0893,0.3253,0.003883,8.63,4.77,3.86,SAFE,lunch_rush
2401.0,FOOD_COURT_A,20.01,0.1334,1.2985,0.0579,47.47,0.0525,0.4173,0.002896,6.0,4.52,1.48,SAFE,lunch_rush
2402.0,FOOD_COURT_A,14.17,0.0944,1.4578,0.0875,40.3,0.0901,0.4387,0.003642,5.44,1.02,4.42,SAFE,lunch_rush
2403.0,FOOD_COURT_A,24.86,0.1657,1.5099,0.079,46.9,0.027,0.4828,0.002866,7.87,5.29,2.58,SAFE,lunch_rush
2404.0,FOOD_COURT_A,19.98,0.1332,1.2081,0.1068,64.14,0.0588,0.3986,0.002817,3.09,1.05,2.04,SAFE,lunch_rush
2405.0,FOOD_COURT_A,44.87,0.2991,0.8042,0.3424,79.02,0.1814,0.5977,0.003558,21.16,10.44,10.72,WARNING,lunch_rush
2406.0,FOOD_COURT_A,37.18,0.2479,0.8694,0.261,89.84,0.1754,0.6774,0.01355,15.69,6.22,9.47,WARNING,lunch_rush
2407.0,FOOD_COURT_A,50.21,0.3347,0.6688,0.353,100.55,0.2094,0.6416,0.011197,15.36,9.99,5.37,WARNING,lunch_rush
2408.0,FOOD_COURT_A,51.74,0.345,0.7041,0.5912,100.25,0.2576,0.6637,0.014066,11.9,6.81,5.08,WARNING,lunch_rush
2409.0,FOOD_COURT_A,64.08,0.4272,0.565,0.5095,109.68,0.3712,0.7302,0.014676,18.35,3.85,14.5,WARNING,lunch_rush
2410.0,FOOD_COURT_A,51.3,0.342,0.3322,0.5125,90.84,0.3555,0.6726,0.009957,17.97,8.58,9.4,WARNING,lunch_rush
2411.0,FOOD_COURT_A,48.79,0.3252,0.4031,0.408,83.94,0.4483,0.6094,0.006699,12.55,5.51,7.04,WARNING,lunch_rush
2412.0,FOOD_COURT_A,57.23,0.3815,0.3765,0.404,106.11,0.3807,0.6497,0.005753,12.02,9.24,2.78,WARNING,lunch_rush
2413.0,FOOD_COURT_A,39.35,0.2623,0.5398,0.2348,81.68,0.196,0.4315,0.002072,7.55,2.79,4.75,SAFE,lunch_rush
2414.0,FOOD_COURT_A,30.66,0.2044,0.7913,0.1946,48.55,0.0953,0.3959,0.002096,6.33,2.35,3.98,SAFE,lunch_rush
2415.0,FOOD_COURT_A,43.46,0.2897,0.629,0.3661,95.98,0.274,0.5708,0.003503,17.93,9.63,8.3,WARNING,lunch_rush
2416.0,FOOD_COURT_A,57.73,0.3848,0.7218,0.1847,90.93,0.3558,0.7098,0.009038,6.49,0.62,5.87,WARNING,lunch_rush
2417.0,FOOD_COURT_A,64.45,0.4296,0.68,0.2724,68.43,0.244,0.7442,0.017055,13.9,8.46,5.44,WARNING,lunch_rush
2418.0,FOOD_COURT_A,42.86,0.2858,1.1119,0.2144,50.11,0.0732,0.3348,0.007732,6.54,4.53,2.02,SAFE,lunch_rush
2419.0,FOOD_COURT_A,26.42,0.1761,1.3758,0.1084,47.19,0.0803,0.3311,0.002667,5.38,4.01,1.37,SAFE,lunch_rush
2420.0,FOOD_COURT_A,14.8,0.0987,1.2984,0.0966,48.49,0.098,0.3109,0.001691,6.73,2.91,3.82,SAFE,lunch_rush
2421.0,FOOD_COURT_A,25.54,0.1702,1.2302,0.134,38.9,0.0894,0.3121,0.003031,3.49,2.29,1.2,SAFE,lunch_rush
2422.0,FOOD_COURT_A,21.84,0.1456,1.029,0.151,38.93,0.0704,0.2951,0.00501,6.71,2.86,3.86,SAFE,lunch_rush
2423.0,FOOD_COURT_A,31.67,0.2111,1.3236,0.0966,44.06,0.0393,0.4053,0.003474,8.35,5.02,3.34,SAFE,lunch_rush
2424.0,FOOD_COURT_A,31.72,0.2114,1.3176,0.1499,53.6,0.0273,0.3416,0.002286,6.11,2.05,4.06,SAFE,lunch_rush
2425.0,FOOD_COURT_A,30.46,0.2031,1.027,0.1461,53.76,0.0397,0.4617,0.00215,4.92,2.88,2.04,SAFE,lunch_rush
2426.0,FOOD_COURT_A,15.51,0.1034,1.2318,0.1251,39.71,0.0916,0.3584,0.002359,10.15,6.6,3.54,SAFE,lunch_rush
2427.0,FOOD_COURT_A,15.36,0.1024,1.3144,0.1407,65.17,0.1017,0.421,0.001364,5.07,4.51,0.55,SAFE,lunch_rush
2428.0,FOOD_COURT_A,20.91,0.1394,1.4032,0.0422,61.81,0.0677,0.4038,0.001765,7.56,2.57,4.98,SAFE,lunch_rush
2429.0,FOOD_COURT_A,15.22,0.1015,1.3528,0.0127,53.07,0.1047,0.5837,0.000983,10.18,5.84,4.34,SAFE,lunch_rush
2430.0,FOOD_COURT_A,15.64,0.1043,1.066,0.0038,25.49,0.0984,0.4114,0.001908,4.2,3.58,0.62,SAFE,lunch_rush
2431.0,FOOD_COURT_A,26.16,0.1744,0.776,0.0075,18.42,0.0402,0.4017,0.00135,3.82,2.11,1.71,SAFE,lunch_rush
2432.0,FOOD_COURT_A,12.65,0.0843,1.0106,0.0762,38.42,0.0936,0.4627,0.002645,6.76,2.67,4.09,SAFE,lunch_rush
2433.0,FOOD_COURT_A,6.55,0.0436,0.9416,0.1635,33.31,0.0968,0.4399,0.002087,8.51,4.32,4.2,SAFE,lunch_rush
2434.0,FOOD_COURT_A,17.12,0.1141,1.1734,0.049,41.25,0.088,0.1543,0.002344,3.96,2.34,1.62,SAFE,lunch_rush
2435.0,FOOD_COURT_A,36.99,0.2466,0.7452,0.2792,67.16,0.369,0.5098,0.008495,14.85,8.02,6.83,WARNING,lunch_rush
2436.0,FOOD_COURT_A,56.4,0.376,0.7366,0.2945,75.0,0.252,0.7542,0.009738,10.63,2.28,8.35,WARNING,lunch_rush
2437.0,FOOD_COURT_A,32.67,0.2178,1.1734,0.2233,52.81,0.1056,0.6302,0.004679,5.13,1.82,3.31,SAFE,lunch_rush
2438.0,FOOD_COURT_A,14.98,0.0999,1.0081,0.1367,26.32,0.0999,0.4666,0.00261,5.92,2.47,3.45,SAFE,lunch_rush
2439.0,FOOD_COURT_A,24.31,0.1621,1.397,0.1065,33.22,0.099,0.3758,0.003691,7.58,3.01,4.57,SAFE,lunch_rush
2440.0,FOOD_COURT_A,23.22,0.1548,1.2971,0.0783,42.25,0.0849,0.3532,0.003101,5.86,5.16,0.69,SAFE,lunch_rush
2441.0,FOOD_COURT_A,20.4,0.136,0.8233,0.0632,38.37,0.0875,0.2596,0.006424,5.59,3.3,2.29,SAFE,lunch_rush
2442.0,FOOD_COURT_A,23.26,0.1551,0.8319,0.1203,45.17,0.0726,0.3448,0.00347,8.16,4.14,4.02,SAFE,lunch_rush
2443.0,FOOD_COURT_A,34.77,0.2318,1.2727,0.1009,39.2,0.0766,0.4559,0.00241,6.89,3.63,3.26,SAFE,lunch_rush
2444.0,FOOD_COURT_A,23.45,0.1563,1.1977,0.0676,47.58,0.0928,0.4911,0.002,4.76,2.0,2.76,SAFE,lunch_rush
2445.0,FOOD_COURT_A,21.74,0.1449,0.9764,0.1037,28.18,0.0588,0.3319,0.003645,8.16,2.53,5.63,SAFE,lunch_rush
2446.0,FOOD_COURT_A,14.7,0.098,1.0833,0.0577,29.47,0.0974,0.3682,0.004237,6.04,2.15,3.89,SAFE,lunch_rush
2447.0,FOOD_COURT_A,21.89,0.146,1.2412,0.1347,29.46,0.0698,0.3905,0.003905,10.14,4.18,5.96,SAFE,lunch_rush
2448.0,FOOD_COURT_A,21.3,0.142,1.6353,0.228,39.93,0.0402,0.275,0.005656,7.51,3.11,4.41,SAFE,lunch_rush
2449.0,FOOD_COURT_A,25.11,0.1674,1.314,0.1759,36.51,0.1159,0.4847,0.003825,9.77,4.95,4.82,SAFE,lunch_rush
2450.0,FOOD_COURT_A,26.54,0.1769,1.0025,0.1614,47.57,0.0508,0.3497,0.003293,8.6,5.25,3.35,SAFE,lunch_rush
2451.0,FOOD_COURT_A,27.69,0.1846,1.3144,0.1061,45.94,0.0889,0.3655,0.002161,4.44,2.42,2.02,SAFE,lunch_rush
2452.0,FOOD_COURT_A,26.26,0.175,1.2927,0.0904,64.4,0.0812,0.2496,0.001429,9.12,3.96,5.16,SAFE,lunch_rush
2453.0,FOOD_COURT_A,25.65,0.171,1.5953,0.0664,64.66,0.1162,0.2954,0.002327,7.78,4.0,3.78,SAFE,lunch_rush
2454.0,FOOD_COURT_A,15.71,0.1047,1.3135,0.0806,45.05,0.1292,0.4514,0.003492,6.3,1.67,4.63,SAFE,lunch_rush
2455.0,FOOD_COURT_A,17.36,0.1158,1.3071,0.0608,44.62,0.0988,0.4168,0.004659,7.11,3.44,3.67,SAFE,lunch_rush
2456.0,FOOD_COURT_A,21.29,0.1419,1.4431,0.1212,67.2,0.1251,0.23,0.003672,10.87,5.93,4.94,SAFE,lunch_rush
2457.0,FOOD_COURT_A,14.53,0.0969,1.1684,0.0926,50.49,0.1496,0.3068,0.006409,10.31,6.16,4.15,SAFE,lunch_rush
2458.0,FOOD_COURT_A,35.52,0.2368,1.2749,0.1102,49.95,0.1574,0.3826,0.001923,3.62,2.55,1.08,SAFE,lunch_rush
2459.0,FOOD_COURT_A,23.71,0.1581,1.4268,0.1214,60.98,0.1293,0.5437,0.00517,6.38,3.44,2.94,SAFE,lunch_rush
2460.0,FOOD_COURT_A,21.01,0.1401,1.161,0.08,52.94,0.0879,0.5313,0.003342,1.53,0.88,0.65,SAFE,lunch_rush
2461.0,FOOD_COURT_A,21.2,0.1413,1.0533,0.106,66.67,0.1022,0.6115,0.001917,5.15,3.44,1.71,SAFE,lunch_rush
2462.0,FOOD_COURT_A,20.78,0.1386,0.9856,0.0821,39.62,0.0692,0.4701,0.004569,5.78,2.75,3.03,SAFE,lunch_rush
2463.0,FOOD_COURT_A,54.51,0.3634,0.8395,0.173,106.91,0.2271,0.5634,0.008672,8.54,4.2,4.34,WARNING,lunch_rush
2464.0,FOOD_COURT_A,57.53,0.3835,0.5747,0.4237,85.51,0.427,0.6502,0.004739,11.09,1.18,9.91,WARNING,lunch_rush
2465.0,FOOD_COURT_A,53.85,0.359,0.4366,0.3562,88.0,0.3497,0.7109,0.008863,13.8,6.66,7.14,WARNING,lunch_rush
2466.0,FOOD_COURT_A,66.47,0.4431,0.3476,0.7151,140.35,0.4015,0.8127,0.021894,19.12,8.46,10.66,HIGH,lunch_rush
2467.0,FOOD_COURT_A,93.94,0.6262,0.1946,0.8102,205.69,0.5622,0.9013,0.027077,26.4,11.12,15.28,HIGH,lunch_rush
2468.0,FOOD_COURT_A,43.58,0.2905,1.0874,0.4137,92.94,0.2119,0.4766,0.009512,4.71,1.94,2.77,SAFE,lunch_rush
2469.0,FOOD_COURT_A,27.52,0.1835,1.1101,0.2102,61.66,0.0963,0.3304,0.005583,6.79,4.58,2.21,SAFE,lunch_rush
2470.0,FOOD_COURT_A,28.92,0.1928,1.0736,0.1744,39.45,0.0351,0.5125,0.005728,6.33,4.08,2.25,SAFE,lunch_rush
2471.0,FOOD_COURT_A,28.1,0.1874,1.3983,0.1059,45.69,0.0675,0.4512,0.001718,8.02,3.28,4.74,SAFE,lunch_rush
2472.0,FOOD_COURT_A,13.23,0.0882,1.4683,0.0894,47.18,0.025,0.567,0.001563,7.53,2.56,4.97,SAFE,lunch_rush
2473.0,FOOD_COURT_A,28.1,0.1873,1.5001,0.0692,60.7,0.0763,0.3884,0.000581,5.11,3.64,1.47,SAFE,lunch_rush
2474.0,FOOD_COURT_A,33.89,0.226,1.1686,0.0902,37.63,0.0964,0.4729,0.00323,7.82,2.61,5.21,SAFE,lunch_rush
2475.0,FOOD_COURT_A,14.55,0.097,1.2838,0.0691,50.35,0.0862,0.3586,0.001521,10.29,4.68,5.61,SAFE,lunch_rush
2476.0,FOOD_COURT_A,7.61,0.0507,0.9,0.0878,55.81,0.1164,0.4544,0.005021,9.39,4.29,5.1,SAFE,lunch_rush
2477.0,FOOD_COURT_A,40.7,0.2713,0.7961,0.2581,69.53,0.2817,0.6227,0.005723,12.19,6.9,5.29,WARNING,lunch_rush
2478.0,FOOD_COURT_A,72.25,0.4817,0.305,0.5302,163.67,0.4733,0.8672,0.01002,21.42,8.15,13.28,HIGH,lunch_rush
2479.0,FOOD_COURT_A,58.49,0.3899,0.6687,0.5676,95.92,0.2903,0.7445,0.01351,13.34,5.04,8.3,WARNING,lunch_rush
2480.0,FOOD_COURT_A,46.78,0.3119,0.7001,0.4698,95.32,0.2271,0.6785,0.006682,18.83,13.56,5.27,WARNING,lunch_rush
2481.0,FOOD_COURT_A,38.97,0.2598,0.6516,0.3912,84.67,0.17,0.6863,0.007435,6.57,3.1,3.46,WARNING,lunch_rush
2482.0,FOOD_COURT_A,52.89,0.3526,0.5381,0.3511,95.27,0.2381,0.7031,0.010472,13.31,11.29,2.02,WARNING,lunch_rush
2483.0,FOOD_COURT_A,49.04,0.327,0.5343,0.382,117.43,0.2977,0.6514,0.012737,9.21,0.72,8.49,WARNING,lunch_rush
2484.0,FOOD_COURT_A,54.3,0.362,0.7352,0.41,80.44,0.2696,0.6572,0.008049,13.0,4.56,8.44,WARNING,lunch_rush
2485.0,FOOD_COURT_A,84.39,0.5626,0.3611,0.7169,138.47,0.5167,0.7616,0.027498,26.12,13.53,12.6,HIGH,lunch_rush
2486.0,FOOD_COURT_A,56.22,0.3748,0.613,0.4574,128.15,0.3522,0.7583,0.016896,13.27,5.91,7.36,WARNING,lunch_rush
2487.0,FOOD_COURT_A,94.16,0.6278,0.3088,0.6497,180.77,0.6102,0.8669,0.01741,24.97,8.49,16.48,HIGH,lunch_rush
2488.0,FOOD_COURT_A,59.54,0.3969,0.5771,0.4351,88.53,0.4223,0.8154,0.012492,17.87,9.74,8.13,WARNING,lunch_rush
2489.0,FOOD_COURT_A,59.26,0.3951,0.4888,0.3811,103.3,0.3229,0.7527,0.01164,15.13,11.02,4.11,WARNING,lunch_rush
2490.0,FOOD_COURT_A,39.51,0.2634,0.9204,0.2127,62.34,0.1733,0.5648,0.006185,7.64,4.11,3.53,SAFE,lunch_rush
2491.0,FOOD_COURT_A,60.12,0.4008,0.7605,0.1255,90.24,0.2126,0.5546,0.011218,13.55,7.19,6.36,WARNING,lunch_rush
2492.0,FOOD_COURT_A,21.95,0.1464,1.0524,0.0772,61.91,0.1168,0.5066,0.004859,6.08,3.01,3.07,SAFE,lunch_rush
2493.0,FOOD_COURT_A,20.82,0.1388,1.2997,0.1385,73.84,0.0747,0.2942,0.00314,4.32,0.96,3.36,SAFE,lunch_rush
2494.0,FOOD_COURT_A,31.51,0.21,1.1059,0.0962,61.04,0.0695,0.2762,0.003038,6.05,1.04,5.02,SAFE,lunch_rush
2495.0,FOOD_COURT_A,21.06,0.1404,1.1217,0.0289,42.98,0.0388,0.2935,0.003071,7.38,4.95,2.43,SAFE,lunch_rush
2496.0,FOOD_COURT_A,8.5,0.0567,0.9308,0.0823,30.19,0.0795,0.469,0.00376,7.16,5.12,2.04,SAFE,lunch_rush
2497.0,FOOD_COURT_A,11.67,0.0778,1.3009,0.1,36.55,0.0982,0.5184,0.002745,6.3,3.67,2.63,SAFE,lunch_rush
2498.0,FOOD_COURT_A,32.87,0.2191,0.9359,0.2923,87.0,0.2612,0.573,0.006424,14.27,7.61,6.66,WARNING,lunch_rush
2499.0,FOOD_COURT_A,47.06,0.3137,0.9312,0.2969,101.93,0.4255,0.673,0.014344,12.65,6.99,5.66,WARNING,lunch_rush
2500.0,FOOD_COURT_A,24.3,0.162,0.7203,0.2228,65.0,0.1889,0.5073,0.008219,3.62,0.66,2.96,SAFE,lunch_rush
2501.0,FOOD_COURT_A,13.14,0.0876,0.8762,0.1702,32.9,0.0943,0.3618,0.004088,7.7,4.13,3.57,SAFE,lunch_rush
2502.0,FOOD_COURT_A,38.75,0.2583,0.6803,0.4709,131.27,0.2391,0.637,0.007775,15.76,8.25,7.51,WARNING,lunch_rush
2503.0,FOOD_COURT_A,78.66,0.5244,0.5247,0.5395,106.26,0.4943,0.8462,0.015214,21.18,14.92,6.25,HIGH,lunch_rush
2504.0,FOOD_COURT_A,59.34,0.3956,0.6516,0.4366,97.4,0.3304,0.7494,0.015221,13.53,9.05,4.49,WARNING,lunch_rush
2505.0,FOOD_COURT_A,56.94,0.3796,0.6821,0.3528,112.77,0.2293,0.7017,0.009406,16.14,7.05,9.09,WARNING,lunch_rush
