sequence_id,time_sec,zone,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,risk_class
14,6,FESTIVAL_CORRIDOR,199,0.768,0.709,0.407,62.77,0.325,0.818,-0.208,6,10,8,WARNING,1
14,7,LIVE_PERFORMANCE_ZONE,202,0.788,0.826,0.366,82.15,0.457,0.823,-1.062,5,11,10,WARNING,1
14,8,MALL_CONCERT_STAGE,190,0.738,0.844,0.36,70.78,0.334,0.686,-0.657,8,9,9,WARNING,1
14,9,FESTIVAL_CORRIDOR,216,0.855,0.652,0.452,81.08,0.468,0.73,-0.686,5,16,7,WARNING,1
14,10,LIVE_PERFORMANCE_ZONE,204,0.825,0.647,0.414,71.1,0.352,0.76,-0.987,6,19,11,WARNING,1
14,11,LIVE_PERFORMANCE_ZONE,205,0.771,0.676,0.436,76.68,0.39,0.856,-0.441,8,12,5,WARNING,1
14,12,LIVE_PERFORMANCE_ZONE,196,0.722,0.836,0.45,83.02,0.306,0.797,-1.399,7,11,8,WARNING,1
14,13,FESTIVAL_CORRIDOR,199,0.81,0.744,0.434,81.48,0.347,0.767,-0.699,10,9,8,WARNING,1
14,14,FESTIVAL_CORRIDOR,221,0.868,0.675,0.411,81.8,0.451,0.729,-0.792,7,10,8,WARNING,1
14,15,MALL_CONCERT_STAGE,239,0.893,0.619,0.457,94.61,0.33,0.878,-0.508,9,11,13,WARNING,1
14,16,MALL_CONCERT_STAGE,224,0.9,0.606,0.512,86.1,0.388,0.887,-0.485,5,13,12,WARNING,1
14,17,MALL_CONCERT_STAGE,200,0.785,0.771,0.406,63.72,0.309,0.787,-0.478,9,12,8,WARNING,1
14,18,FESTIVAL_CORRIDOR,222,0.854,0.736,0.466,87.54,0.348,0.816,-1.587,5,9,9,WARNING,1
14,19,MALL_CONCERT_STAGE,233,0.988,0.509,0.539,91.16,0.478,0.89,-0.853,5,8,11,HIGH,2
14,20,FESTIVAL_CORRIDOR,230,0.871,0.756,0.466,89.62,0.354,0.825,-1.205,6,9,12,WARNING,1
14,21,FESTIVAL_CORRIDOR,233,0.931,0.602,0.554,94.04,0.483,0.881,-1.438,7,14,10,HIGH,2
14,22,FESTIVAL_CORRIDOR,231,0.87,0.669,0.528,77.99,0.376,0.811,-0.709,4,11,7,WARNING,1
14,23,EVENT_ATRIUM,247,0.938,0.56,0.506,97.85,0.507,0.923,-0.595,7,19,12,HIGH,2
14,24,FESTIVAL_CORRIDOR,240,0.911,0.637,0.406,89.54,0.477,0.842,-0.926,3,8,11,WARNING,1
14,25,EVENT_ATRIUM,244,0.938,0.502,0.521,80.9,0.375,0.839,-0.927,4,11,11,WARNING,1
14,26,FESTIVAL_CORRIDOR,240,0.909,0.655,0.508,94.79,0.447,0.869,-1.07,3,9,11,WARNING,1
14,27,MALL_CONCERT_STAGE,256,0.937,0.599,0.494,96.46,0.429,0.938,-1.595,6,13,12,HIGH,2
14,28,MALL_CONCERT_STAGE,257,0.97,0.506,0.458,101.35,0.471,0.898,-0.691,4,14,11,HIGH,2
14,29,MALL_CONCERT_STAGE,239,0.869,0.589,0.421,74.58,0.395,0.852,-0.757,9,10,10,WARNING,1
14,30,LIVE_PERFORMANCE_ZONE,253,0.971,0.704,0.53,97.71,0.483,0.931,-0.947,7,7,9,HIGH,2
14,31,EVENT_ATRIUM,248,0.95,0.554,0.548,92.69,0.397,0.936,-0.809,6,15,8,HIGH,2
14,32,FESTIVAL_CORRIDOR,268,1,0.376,0.546,98.61,0.521,0.904,-0.994,7,14,13,HIGH,2
14,33,MALL_CONCERT_STAGE,238,0.917,0.62,0.501,88.01,0.419,0.84,-0.896,11,12,14,WARNING,1
14,34,MALL_CONCERT_STAGE,254,0.985,0.42,0.649,101.35,0.504,0.956,-1.562,5,9,16,HIGH,2
14,35,LIVE_PERFORMANCE_ZONE,228,0.921,0.661,0.396,90.36,0.47,0.873,-0.357,4,6,9,WARNING,1
14,36,EVENT_ATRIUM,245,0.976,0.656,0.566,96.81,0.472,0.863,-1.157,2,15,14,HIGH,2
14,37,EVENT_ATRIUM,254,1,0.455,0.51,95.33,0.541,0.899,-0.937,7,12,16,HIGH,2
14,38,FESTIVAL_CORRIDOR,227,0.901,0.569,0.477,88.06,0.406,0.916,-0.606,11,12,11,WARNING,1
14,39,EVENT_ATRIUM,255,0.942,0.445,0.48,98.3,0.468,0.919,-1.316,11,11,12,HIGH,2
14,40,MALL_CONCERT_STAGE,230,0.884,0.654,0.481,88.79,0.496,0.862,-0.773,6,20,8,WARNING,1
14,41,FESTIVAL_CORRIDOR,217,0.837,0.731,0.457,74.18,0.4,0.873,-0.756,8,15,16,WARNING,1
14,42,LIVE_PERFORMANCE_ZONE,222,0.891,0.651,0.534,75.44,0.431,0.785,-1.051,9,14,13,WARNING,1
14,43,FESTIVAL_CORRIDOR,211,0.801,0.696,0.481,87.49,0.383,0.89,-1.004,7,11,6,WARNING,1
14,44,MALL_CONCERT_STAGE,233,0.931,0.6,0.476,106.86,0.422,0.904,-1.565,9,15,7,HIGH,2
14,45,EVENT_ATRIUM,207,0.828,0.753,0.417,74.56,0.438,0.828,-0.575,10,14,14,WARNING,1
14,46,EVENT_ATRIUM,199,0.729,0.792,0.436,78.43,0.322,0.744,-0.458,7,6,6,WARNING,1
14,47,EVENT_ATRIUM,214,0.802,0.802,0.405,82.94,0.366,0.742,-1.041,5,6,8,WARNING,1
14,48,MALL_CONCERT_STAGE,187,0.719,0.864,0.329,72.26,0.335,0.888,-0.697,5,12,11,WARNING,1
14,49,LIVE_PERFORMANCE_ZONE,179,0.698,0.845,0.361,71.57,0.301,0.686,-0.904,5,8,8,WARNING,1
14,50,MALL_CONCERT_STAGE,160,0.627,0.94,0.252,62.33,0.266,0.658,-0.277,6,7,5,SAFE,0
14,51,FESTIVAL_CORRIDOR,181,0.682,0.809,0.311,70.58,0.296,0.746,-0.573,6,10,7,WARNING,1
14,52,EVENT_ATRIUM,204,0.808,0.569,0.445,84.78,0.404,0.786,-0.79,6,9,13,WARNING,1
14,53,MALL_CONCERT_STAGE,193,0.682,0.872,0.38,73.63,0.328,0.74,-1.451,7,10,10,WARNING,1
14,54,EVENT_ATRIUM,204,0.75,0.894,0.412,78.41,0.281,0.77,-0.828,3,9,11,WARNING,1
14,55,LIVE_PERFORMANCE_ZONE,193,0.708,0.805,0.392,68.67,0.34,0.78,-1.109,6,7,6,WARNING,1
14,56,EVENT_ATRIUM,212,0.819,0.753,0.492,98.44,0.41,0.798,-0.185,4,12,6,WARNING,1
14,57,LIVE_PERFORMANCE_ZONE,200,0.78,0.853,0.338,84.41,0.361,0.899,-1.499,5,8,9,WARNING,1
14,58,EVENT_ATRIUM,207,0.73,0.77,0.383,61.86,0.332,0.674,-1.6,4,10,9,WARNING,1
14,59,FESTIVAL_CORRIDOR,175,0.658,0.785,0.235,75.85,0.341,0.666,-1.001,5,12,4,WARNING,1
14,60,MALL_CONCERT_STAGE,188,0.692,0.837,0.366,89.62,0.35,0.81,-0.358,3,8,8,WARNING,1
14,61,LIVE_PERFORMANCE_ZONE,200,0.75,0.757,0.303,77.56,0.305,0.88,-0.695,6,8,5,WARNING,1
14,62,EVENT_ATRIUM,189,0.716,0.918,0.39,63.95,0.318,0.665,-0.853,3,7,8,WARNING,1
14,63,LIVE_PERFORMANCE_ZONE,187,0.727,0.773,0.345,81.1,0.305,0.744,-1.073,10,11,9,WARNING,1
14,64,FESTIVAL_CORRIDOR,172,0.674,0.855,0.34,68.13,0.328,0.719,-1.051,9,14,3,WARNING,1
14,65,LIVE_PERFORMANCE_ZONE,174,0.674,0.953,0.323,64.38,0.395,0.708,-1.341,3,10,9,WARNING,1
14,66,MALL_CONCERT_STAGE,152,0.604,0.826,0.367,70.51,0.268,0.732,-0.423,6,10,5,WARNING,1
14,67,FESTIVAL_CORRIDOR,175,0.664,0.947,0.396,75.08,0.305,0.663,-0.458,3,6,5,WARNING,1
14,68,LIVE_PERFORMANCE_ZONE,175,0.668,0.897,0.37,76.25,0.353,0.649,-0.286,2,7,8,WARNING,1
14,69,FESTIVAL_CORRIDOR,191,0.72,0.795,0.267,66.93,0.314,0.689,-0.96,5,8,9,WARNING,1
14,70,MALL_CONCERT_STAGE,168,0.644,0.977,0.338,72.33,0.366,0.774,-0.565,3,7,4,WARNING,1
14,71,LIVE_PERFORMANCE_ZONE,165,0.6,0.98,0.348,59.35,0.273,0.698,-0.682,6,11,11,SAFE,0
14,72,LIVE_PERFORMANCE_ZONE,199,0.782,0.825,0.417,67.86,0.406,0.8,-1.317,4,19,10,WARNING,1
14,73,FESTIVAL_CORRIDOR,181,0.683,0.804,0.361,77.48,0.312,0.711,-1.417,4,12,15,WARNING,1
14,74,LIVE_PERFORMANCE_ZONE,189,0.715,0.922,0.367,78.82,0.38,0.669,-0.821,13,9,7,WARNING,1
14,75,FESTIVAL_CORRIDOR,182,0.666,0.887,0.383,64.64,0.307,0.789,-0.882,3,9,7,WARNING,1
14,76,MALL_CONCERT_STAGE,181,0.691,0.847,0.367,71.98,0.365,0.759,-0.571,4,7,5,WARNING,1
14,77,FESTIVAL_CORRIDOR,157,0.658,0.85,0.416,66.4,0.316,0.738,-0.887,5,9,5,WARNING,1
14,78,FESTIVAL_CORRIDOR,203,0.75,0.687,0.495,83.27,0.301,0.773,-0.308,10,10,15,WARNING,1
14,79,EVENT_ATRIUM,199,0.772,0.743,0.358,82.14,0.462,0.797,-0.834,8,12,10,WARNING,1
14,80,LIVE_PERFORMANCE_ZONE,193,0.717,0.77,0.443,80.72,0.388,0.743,-0.465,2,4,9,WARNING,1
14,81,LIVE_PERFORMANCE_ZONE,191,0.748,0.521,0.402,77.88,0.383,0.779,-0.794,6,9,9,WARNING,1
14,82,EVENT_ATRIUM,213,0.849,0.673,0.509,85.53,0.448,0.715,-0.928,5,8,7,WARNING,1
14,83,EVENT_ATRIUM,187,0.759,0.845,0.495,87.26,0.35,0.744,-0.956,9,9,10,WARNING,1
14,84,EVENT_ATRIUM,177,0.733,0.679,0.397,77.85,0.317,0.722,-0.508,6,12,8,WARNING,1
14,85,FESTIVAL_CORRIDOR,210,0.817,0.541,0.408,82.23,0.358,0.755,-0.187,5,7,9,WARNING,1
14,86,LIVE_PERFORMANCE_ZONE,193,0.745,0.747,0.43,80.76,0.374,0.813,-0.343,5,13,11,WARNING,1
14,87,MALL_CONCERT_STAGE,214,0.817,0.695,0.524,92.27,0.357,0.76,-1.047,4,9,10,WARNING,1
14,88,MALL_CONCERT_STAGE,203,0.767,0.811,0.537,71.8,0.385,0.716,-0.374,8,9,5,WARNING,1
14,89,FESTIVAL_CORRIDOR,187,0.698,0.975,0.454,65.39,0.301,0.75,-0.812,7,9,11,WARNING,1
15,0,LIVE_PERFORMANCE_ZONE,202,0.764,0.737,0.502,76.82,0.472,0.773,-0.091,9,9,5,WARNING,1
15,1,LIVE_PERFORMANCE_ZONE,211,0.802,0.656,0.465,70.75,0.391,0.874,-0.814,6,9,11,WARNING,1
15,2,FESTIVAL_CORRIDOR,218,0.861,0.717,0.455,94.53,0.426,0.827,-2.058,6,15,12,WARNING,1
15,3,MALL_CONCERT_STAGE,220,0.89,0.675,0.496,92.48,0.475,0.926,-1.245,12,11,11,HIGH,2
15,4,MALL_CONCERT_STAGE,215,0.813,0.597,0.495,82.45,0.33,0.824,-0.929,8,12,7,WARNING,1
15,5,LIVE_PERFORMANCE_ZONE,201,0.793,0.861,0.398,74.41,0.383,0.736,-0.992,3,8,9,WARNING,1
15,6,FESTIVAL_CORRIDOR,209,0.822,0.653,0.535,88.13,0.402,0.794,-0.441,6,15,10,WARNING,1
15,7,MALL_CONCERT_STAGE,206,0.806,0.664,0.505,73.89,0.413,0.7,-1.236,6,8,5,WARNING,1
15,8,LIVE_PERFORMANCE_ZONE,231,0.84,0.785,0.418,84.79,0.391,0.786,-0.631,3,9,14,WARNING,1
15,9,MALL_CONCERT_STAGE,205,0.741,0.711,0.397,71,0.314,0.732,-0.71,5,17,15,WARNING,1
15,10,MALL_CONCERT_STAGE,205,0.79,0.781,0.483,90.46,0.326,0.746,-1.139,5,7,5,WARNING,1
15,11,MALL_CONCERT_STAGE,226,0.879,0.653,0.404,82.8,0.406,0.815,-0.871,9,14,11,WARNING,1
15,12,LIVE_PERFORMANCE_ZONE,191,0.72,0.808,0.461,71.28,0.378,0.643,-0.368,3,9,11,WARNING,1
15,13,MALL_CONCERT_STAGE,209,0.788,0.666,0.411,73.83,0.403,0.803,-1.339,8,11,11,WARNING,1
15,14,FESTIVAL_CORRIDOR,212,0.821,0.709,0.544,89.49,0.362,0.819,-0.575,4,12,11,WARNING,1
15,15,EVENT_ATRIUM,215,0.803,0.687,0.432,71.83,0.35,0.786,-0.902,4,8,15,WARNING,1
15,16,LIVE_PERFORMANCE_ZONE,197,0.769,0.767,0.451,72.83,0.341,0.822,-0.454,6,7,4,WARNING,1
15,17,EVENT_ATRIUM,210,0.79,0.64,0.452,71.93,0.36,0.84,-0.285,5,7,7,WARNING,1
15,18,EVENT_ATRIUM,232,0.879,0.787,0.506,103.67,0.434,0.805,-1.172,6,13,14,WARNING,1
15,19,FESTIVAL_CORRIDOR,196,0.714,0.782,0.349,84.18,0.33,0.767,-1.533,8,8,10,WARNING,1
15,20,MALL_CONCERT_STAGE,225,0.838,0.81,0.459,81.54,0.356,0.839,-0.781,5,6,8,WARNING,1
15,21,LIVE_PERFORMANCE_ZONE,220,0.836,0.574,0.442,87.53,0.456,0.741,-1.183,5,9,8,WARNING,1
15,22,EVENT_ATRIUM,227,0.868,0.696,0.439,91.83,0.426,0.854,-0.598,5,8,14,WARNING,1
15,23,LIVE_PERFORMANCE_ZONE,209,0.785,0.597,0.435,91.49,0.346,0.734,-0.484,4,17,12,WARNING,1
15,24,FESTIVAL_CORRIDOR,225,0.871,0.593,0.41,87.41,0.421,0.897,-1.17,5,9,10,WARNING,1
15,25,EVENT_ATRIUM,221,0.852,0.741,0.432,84.78,0.332,0.797,-0.811,6,10,8,WARNING,1
15,26,FESTIVAL_CORRIDOR,221,0.913,0.545,0.557,92.19,0.424,0.862,-0.841,3,11,12,HIGH,2
15,27,MALL_CONCERT_STAGE,211,0.783,0.782,0.408,77.13,0.426,0.834,-1.082,7,16,8,WARNING,1
15,28,FESTIVAL_CORRIDOR,237,0.89,0.717,0.496,87.68,0.424,0.862,-0.937,5,13,12,WARNING,1
15,29,MALL_CONCERT_STAGE,245,0.976,0.577,0.525,92.27,0.431,0.961,-1.421,10,15,11,HIGH,2
15,30,LIVE_PERFORMANCE_ZONE,235,0.871,0.492,0.468,78.03,0.447,0.831,-0.351,4,8,7,WARNING,1
15,31,FESTIVAL_CORRIDOR,239,0.902,0.657,0.561,82.5,0.419,0.903,-1.216,8,12,11,WARNING,1
15,32,LIVE_PERFORMANCE_ZONE,245,0.934,0.539,0.513,90.83,0.469,0.901,-1.077,6,10,11,HIGH,2
15,33,EVENT_ATRIUM,248,1,0.391,0.551,98.79,0.461,0.899,-0.25,6,16,10,HIGH,2
15,34,MALL_CONCERT_STAGE,249,0.997,0.473,0.487,94.48,0.464,0.925,-1.128,2,19,13,HIGH,2
15,35,MALL_CONCERT_STAGE,274,1,0.467,0.544,96.24,0.474,0.956,-0.835,5,17,7,HIGH,2
15,36,FESTIVAL_CORRIDOR,278,1,0.515,0.654,93.22,0.506,0.86,-0.888,4,17,14,HIGH,2
15,37,LIVE_PERFORMANCE_ZONE,255,0.941,0.542,0.47,93.85,0.455,0.802,-0.685,7,23,18,WARNING,1
15,38,LIVE_PERFORMANCE_ZONE,258,0.962,0.571,0.505,95.17,0.474,0.941,-0.694,8,13,12,HIGH,2
15,39,LIVE_PERFORMANCE_ZONE,285,1,0.399,0.598,104.49,0.488,1,-1.037,7,16,13,HIGH,2
15,40,LIVE_PERFORMANCE_ZONE,270,1,0.437,0.595,94.27,0.369,0.872,-1.098,4,13,10,HIGH,2
15,41,LIVE_PERFORMANCE_ZONE,291,1,0.524,0.505,95.18,0.492,0.918,-0.959,7,13,16,HIGH,2
15,42,FESTIVAL_CORRIDOR,293,1,0.41,0.584,103.41,0.427,0.873,-0.693,5,18,12,HIGH,2
15,43,FESTIVAL_CORRIDOR,290,1,0.414,0.644,97.68,0.45,0.935,-1.718,8,13,14,HIGH,2
15,44,MALL_CONCERT_STAGE,281,1,0.482,0.594,95.65,0.476,0.988,-1.102,6,14,15,HIGH,2
15,45,MALL_CONCERT_STAGE,285,1,0.495,0.561,96.95,0.519,0.89,-1.011,4,11,10,HIGH,2
15,46,EVENT_ATRIUM,279,1,0.549,0.536,96.59,0.491,0.919,-0.576,9,12,11,HIGH,2
15,47,FESTIVAL_CORRIDOR,266,0.996,0.539,0.484,98.66,0.591,0.847,-1.271,3,10,17,HIGH,2
15,48,LIVE_PERFORMANCE_ZONE,269,0.997,0.436,0.505,102.99,0.411,0.896,-1.085,8,17,10,HIGH,2
15,49,EVENT_ATRIUM,277,1,0.48,0.51,106.25,0.425,0.957,-0.682,6,13,10,HIGH,2
15,50,MALL_CONCERT_STAGE,267,1,0.376,0.566,99.01,0.526,0.807,-1.25,9,15,13,HIGH,2
15,51,MALL_CONCERT_STAGE,268,1,0.432,0.568,104.45,0.47,0.849,-1.072,7,8,7,HIGH,2
15,52,LIVE_PERFORMANCE_ZONE,259,0.999,0.358,0.581,98.52,0.52,0.93,-0.957,6,16,7,HIGH,2
15,53,FESTIVAL_CORRIDOR,244,0.963,0.558,0.511,99.33,0.468,0.85,-0.726,7,10,11,HIGH,2
15,54,EVENT_ATRIUM,256,0.892,0.479,0.463,84.7,0.43,0.84,-0.867,7,15,8,WARNING,1
15,55,FESTIVAL_CORRIDOR,232,0.84,0.53,0.513,86.96,0.405,0.795,-1.542,4,12,7,WARNING,1
15,56,LIVE_PERFORMANCE_ZONE,262,0.965,0.575,0.495,82.19,0.424,0.882,-0.484,8,7,16,HIGH,2
15,57,EVENT_ATRIUM,258,0.935,0.613,0.469,98.09,0.481,0.836,-0.621,7,10,18,HIGH,2
15,58,FESTIVAL_CORRIDOR,240,0.963,0.481,0.609,109.13,0.478,0.894,-1.305,4,15,12,HIGH,2
15,59,MALL_CONCERT_STAGE,215,0.84,0.732,0.507,87.17,0.407,0.736,-0.699,3,9,12,WARNING,1
15,60,LIVE_PERFORMANCE_ZONE,243,0.94,0.567,0.557,86.6,0.554,0.948,-1.236,3,5,10,HIGH,2
15,61,LIVE_PERFORMANCE_ZONE,246,0.963,0.488,0.508,83.86,0.42,0.848,-0.788,6,15,13,WARNING,1
15,62,LIVE_PERFORMANCE_ZONE,235,0.895,0.52,0.453,86.46,0.377,0.826,-1.015,4,9,11,WARNING,1
15,63,EVENT_ATRIUM,230,0.859,0.677,0.414,92.9,0.424,0.769,-1.277,6,16,8,WARNING,1
15,64,EVENT_ATRIUM,212,0.869,0.659,0.438,90.65,0.423,0.813,-1.318,5,13,7,WARNING,1
15,65,FESTIVAL_CORRIDOR,245,0.88,0.623,0.452,92.8,0.428,0.779,-0.677,2,10,11,WARNING,1
15,66,EVENT_ATRIUM,218,0.837,0.634,0.456,90.17,0.389,0.821,-0.787,3,6,10,WARNING,1
15,67,LIVE_PERFORMANCE_ZONE,232,0.811,0.561,0.473,81.89,0.325,0.763,-1.442,7,6,14,WARNING,1
15,68,EVENT_ATRIUM,201,0.83,0.735,0.468,93.15,0.408,0.767,-0.925,5,6,13,WARNING,1
15,69,MALL_CONCERT_STAGE,210,0.811,0.664,0.482,79.41,0.37,0.803,-0.996,3,7,7,WARNING,1
15,70,FESTIVAL_CORRIDOR,196,0.761,0.85,0.346,79.61,0.344,0.726,-0.341,3,6,10,WARNING,1
15,71,MALL_CONCERT_STAGE,213,0.826,0.712,0.468,87.79,0.406,0.753,-1.006,6,11,19,WARNING,1
15,72,LIVE_PERFORMANCE_ZONE,199,0.728,0.765,0.354,76.26,0.33,0.757,-0.724,3,9,9,WARNING,1
15,73,FESTIVAL_CORRIDOR,212,0.854,0.619,0.434,89.45,0.416,0.804,-0.857,7,13,8,WARNING,1
15,74,LIVE_PERFORMANCE_ZONE,199,0.74,0.73,0.367,77.05,0.383,0.736,-0.617,6,9,14,WARNING,1
15,75,MALL_CONCERT_STAGE,224,0.852,0.661,0.458,92.06,0.401,0.693,-1.178,6,15,9,WARNING,1
15,76,FESTIVAL_CORRIDOR,219,0.886,0.654,0.478,83.38,0.392,0.876,-1.01,10,8,10,WARNING,1
15,77,FESTIVAL_CORRIDOR,221,0.881,0.75,0.574,91.89,0.384,0.818,-1.622,6,15,13,WARNING,1
15,78,EVENT_ATRIUM,217,0.834,0.631,0.486,83.38,0.406,0.836,-0.713,10,14,11,WARNING,1
15,79,LIVE_PERFORMANCE_ZONE,225,0.882,0.748,0.438,90.56,0.422,0.869,-1.067,5,11,8,WARNING,1
15,80,MALL_CONCERT_STAGE,225,0.878,0.516,0.421,83.36,0.472,0.838,-1.603,4,9,11,WARNING,1
15,81,EVENT_ATRIUM,205,0.783,0.669,0.467,82.4,0.403,0.765,-0.476,6,8,8,WARNING,1
15,82,FESTIVAL_CORRIDOR,194,0.774,0.635,0.425,66.83,0.432,0.762,-0.428,5,8,8,WARNING,1
15,83,MALL_CONCERT_STAGE,209,0.851,0.606,0.462,82.78,0.419,0.784,-0.674,6,9,8,WARNING,1
15,84,FESTIVAL_CORRIDOR,212,0.812,0.789,0.433,96.77,0.413,0.772,-1.109,4,10,8,WARNING,1
15,85,LIVE_PERFORMANCE_ZONE,233,0.836,0.608,0.478,84.32,0.381,0.819,-1.294,3,7,11,WARNING,1
15,86,LIVE_PERFORMANCE_ZONE,209,0.797,0.644,0.521,81.89,0.434,0.842,-0.242,4,10,13,WARNING,1
15,87,MALL_CONCERT_STAGE,214,0.868,0.65,0.429,89.69,0.376,0.743,-0.951,14,10,17,WARNING,1
15,88,FESTIVAL_CORRIDOR,226,0.941,0.577,0.534,87.51,0.432,0.861,-0.541,4,10,14,HIGH,2
15,89,MALL_CONCERT_STAGE,214,0.871,0.679,0.5,94.33,0.43,0.798,-0.944,6,6,10,WARNING,1
16,0,EVENT_ATRIUM,143,0.531,0.898,0.248,65.59,0.207,0.59,-0.991,2,5,6,SAFE,0
16,1,MALL_CONCERT_STAGE,127,0.433,1.129,0.158,58.31,0.268,0.64,-0.723,2,6,3,SAFE,0
16,2,FESTIVAL_CORRIDOR,135,0.552,1.018,0.289,58.23,0.302,0.569,-0.156,1,5,7,SAFE,0
16,3,MALL_CONCERT_STAGE,146,0.53,1.096,0.331,62.47,0.285,0.7,-0.634,8,11,8,SAFE,0
16,4,MALL_CONCERT_STAGE,135,0.607,0.895,0.376,64.91,0.329,0.657,-0.596,2,7,8,WARNING,1
16,5,MALL_CONCERT_STAGE,150,0.625,0.808,0.37,68.2,0.262,0.662,-0.143,9,14,9,WARNING,1
16,6,FESTIVAL_CORRIDOR,139,0.558,1.085,0.239,54.06,0.322,0.665,-1.042,6,12,2,SAFE,0
16,7,MALL_CONCERT_STAGE,165,0.659,0.84,0.387,81.9,0.335,0.706,-1.222,7,9,9,WARNING,1
16,8,EVENT_ATRIUM,155,0.608,0.786,0.413,59.03,0.253,0.622,-0.918,6,8,5,SAFE,0
16,9,FESTIVAL_CORRIDOR,142,0.559,1.004,0.338,67.63,0.277,0.532,-0.529,3,8,7,SAFE,0
16,10,LIVE_PERFORMANCE_ZONE,145,0.544,1.048,0.259,59.79,0.297,0.662,-1.003,5,7,8,SAFE,0
16,11,FESTIVAL_CORRIDOR,164,0.57,0.984,0.279,62.75,0.246,0.603,-0.882,1,8,3,SAFE,0
16,12,EVENT_ATRIUM,152,0.581,1.058,0.343,61.96,0.255,0.681,-0.695,1,3,3,SAFE,0
16,13,EVENT_ATRIUM,153,0.611,0.983,0.196,66.38,0.295,0.697,-0.904,8,5,11,SAFE,0
16,14,FESTIVAL_CORRIDOR,158,0.585,0.948,0.385,53.84,0.282,0.712,-0.56,6,8,16,SAFE,0
16,15,EVENT_ATRIUM,156,0.596,0.854,0.272,66.09,0.248,0.753,-0.436,3,8,8,SAFE,0
16,16,MALL_CONCERT_STAGE,161,0.622,0.853,0.341,66.85,0.414,0.669,-0.729,9,9,8,WARNING,1
16,17,MALL_CONCERT_STAGE,155,0.637,0.832,0.401,73.56,0.281,0.725,-0.595,3,12,3,WARNING,1
16,18,EVENT_ATRIUM,187,0.656,0.94,0.443,81.28,0.259,0.762,-0.096,7,11,9,WARNING,1
16,19,FESTIVAL_CORRIDOR,196,0.79,0.705,0.421,86.78,0.381,0.785,-1.072,7,8,9,WARNING,1
16,20,LIVE_PERFORMANCE_ZONE,168,0.637,1.092,0.326,72.15,0.381,0.653,-0.818,8,6,11,WARNING,1
16,21,FESTIVAL_CORRIDOR,212,0.825,0.56,0.5,88.67,0.503,0.807,-1.009,5,15,8,WARNING,1
16,22,MALL_CONCERT_STAGE,183,0.734,0.817,0.418,79.19,0.371,0.748,-0.566,8,8,8,WARNING,1
16,23,FESTIVAL_CORRIDOR,198,0.805,0.751,0.443,86.54,0.361,0.834,-1.003,10,9,9,WARNING,1
16,24,EVENT_ATRIUM,202,0.754,0.739,0.413,69.64,0.391,0.751,-0.938,5,13,4,WARNING,1
16,25,FESTIVAL_CORRIDOR,199,0.721,0.737,0.43,68.2,0.387,0.879,-1.062,8,11,14,WARNING,1
16,26,LIVE_PERFORMANCE_ZONE,197,0.765,0.801,0.396,78.2,0.387,0.722,-0.573,9,14,12,WARNING,1
16,27,FESTIVAL_CORRIDOR,178,0.74,0.923,0.317,92.2,0.378,0.722,-0.79,2,12,12,WARNING,1
16,28,LIVE_PERFORMANCE_ZONE,217,0.796,0.564,0.439,78.68,0.357,0.82,-1.161,8,11,11,WARNING,1
16,29,LIVE_PERFORMANCE_ZONE,198,0.682,0.935,0.363,68.06,0.367,0.587,-0.584,4,12,9,WARNING,1
16,30,MALL_CONCERT_STAGE,189,0.704,0.903,0.395,69.96,0.372,0.711,-1.069,7,12,11,WARNING,1
16,31,EVENT_ATRIUM,189,0.735,0.752,0.366,67.52,0.347,0.718,-0.892,6,7,11,WARNING,1
16,32,LIVE_PERFORMANCE_ZONE,172,0.637,0.882,0.309,66.1,0.378,0.685,-0.566,6,3,8,WARNING,1
16,33,FESTIVAL_CORRIDOR,161,0.622,1.041,0.312,67.92,0.34,0.742,-0.592,3,12,8,WARNING,1
16,34,MALL_CONCERT_STAGE,192,0.776,0.612,0.431,67.4,0.357,0.793,-0.944,6,12,16,WARNING,1
16,35,FESTIVAL_CORRIDOR,190,0.693,0.772,0.351,82.66,0.367,0.742,-1.308,8,12,13,WARNING,1
16,36,LIVE_PERFORMANCE_ZONE,198,0.784,0.636,0.365,89.49,0.372,0.794,-1.104,9,8,9,WARNING,1
16,37,LIVE_PERFORMANCE_ZONE,160,0.614,0.989,0.347,62.9,0.323,0.551,-0.715,5,9,12,SAFE,0
16,38,FESTIVAL_CORRIDOR,168,0.66,0.949,0.324,88.59,0.255,0.67,-0.646,6,5,8,WARNING,1
16,39,LIVE_PERFORMANCE_ZONE,179,0.706,0.732,0.411,75.48,0.343,0.669,-0.477,2,5,15,WARNING,1
16,40,FESTIVAL_CORRIDOR,183,0.675,0.751,0.401,68.45,0.421,0.768,-0.924,7,9,11,WARNING,1
16,41,FESTIVAL_CORRIDOR,153,0.64,0.709,0.403,61.2,0.317,0.706,-1.076,6,12,5,WARNING,1
16,42,MALL_CONCERT_STAGE,163,0.673,0.738,0.326,57.84,0.329,0.8,-0.904,11,4,8,WARNING,1
16,43,FESTIVAL_CORRIDOR,166,0.692,0.871,0.476,63.27,0.349,0.717,-0.762,7,8,5,WARNING,1
